,origin_n,dest_index,route,distance
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
0,1745332974,1621241515,"[1745332974, 1745332715, 1745332137, 1745333055, 3084422788, 3531895037, 390752694, 11265608017, 1520854053, 1520854052, 1520854051, 6366109377, 1520859709, 2022352775, 2022179100, 2011945851, 4376588028, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",71173.874
1,1733772603,1621235360,"[1733772603, 602466718, 1213794022, 606335817, 606335908, 606335991, 606335706, 7612390986, 606336032, 606336110, 606336123, 1733771551, 606336154, 1212959938, 3085891758, 1212959975, 5695762887, 1621235230, 1621235235, 1621235238, 1621235237, 1621235259, 606335424, 1621235285, 606335603, 606335230, 1621235336, 1621235360]",62965.058
9,3042587847,11254276731,"[3042587847, 4939775465, 2249729138, 3042586743, 606172274, 6204981810, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",8346.141
9,6185460277,11254276731,"[6185460277, 2249729138, 3042586743, 606172274, 6204981810, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",7596.199
9,1213054415,11254276731,"[1213054415, 1213054868, 1213054995, 1212999874, 1213000037, 1213000005, 1213054071, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",4179.969
9,606284304,11254276731,"[606284304, 331609675, 331609676, 1252091304, 606283163, 1213054414, 1213054213, 1213054829, 1213029002, 1213054588, 1213029122, 1213029695, 1212999925, 3012072144, 11254276731]",7515.227
9,6204981815,11254276731,"[6204981815, 6204981810, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",2718.3370000000004
4,1262029361,1213028936,"[1262029361, 4758762021, 1262029366, 1213029914, 9738759178, 9738759181, 9738759257, 1213029358, 1213029452, 1213029588, 1213029039, 1213028996, 1213028936]",5713.851
9,1213054699,11254276731,"[1213054699, 1213054130, 1213054150, 1213054538, 1213054829, 1213029002, 1213054588, 1213029122, 1213029695, 1212999925, 3012072144, 11254276731]",2345.611
9,1213054699,11254276731,"[1213054699, 1213054130, 1213054150, 1213054538, 1213054829, 1213029002, 1213054588, 1213029122, 1213029695, 1212999925, 3012072144, 11254276731]",2345.611
4,6194442330,1213028936,"[6194442330, 4758762021, 1262029366, 1213029914, 9738759178, 9738759181, 9738759257, 1213029358, 1213029452, 1213029588, 1213029039, 1213028996, 1213028936]",4433.533
0,7576934173,1621241515,"[7576934173, 7576934160, 2079602134, 2079602003, 4905206918, 1746467521, 1746467538, 390752708, 358534633, 1621369290, 7373770912, 615179622, 331582840, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",62484.87600000001
1,5152928203,1621235360,"[5152928203, 5152928200, 1618534435, 1795192990, 1621235387, 606335649, 1621235376, 1621235360]",21620.582000000002
1,358534742,1621235360,"[358534742, 1618534398, 3084393085, 5152928203, 5152928200, 1618534435, 1795192990, 1621235387, 606335649, 1621235376, 1621235360]",31629.489999999998
1,1746467457,1621235360,"[1746467457, 7577065243, 3531877726, 3531894560, 615179621, 3084392900, 1621369349, 3084393085, 5152928203, 5152928200, 1618534435, 1795192990, 1621235387, 606335649, 1621235376, 1621235360]",45023.551999999996
0,7576909871,1621241515,"[7576909871, 7576909861, 2079561213, 1746467509, 5152922723, 358534633, 1621369290, 7373770912, 615179622, 331582840, 2011945877, 1621339768, 331582862, 1621241511, 1621241515]",62914.85399999999
1,1618534351,1621235360,"[1618534351, 2079560833, 7536538855, 1618534397, 2079561745, 3084422780, 1621235365, 1621235361, 11265621004, 3980994062, 1621235338, 1621235360]",29033.01
1,3983202500,1621235360,"[3983202500, 1618534330, 1618534335, 358534779, 3983202530, 1618534351, 2079560833, 7536538855, 1618534397, 2079561745, 3084422780, 1621235365, 1621235361, 11265621004, 3980994062, 1621235338, 1621235360]",40674.438
1,2079557472,1621235360,"[2079557472, 2079557745, 2079558161, 2079558343, 2079558490, 8639262728, 1746467457, 7577065243, 3531877726, 3531894560, 615179621, 3084392900, 1621369349, 3084393085, 5152928203, 5152928200, 1618534435, 1795192990, 1621235387, 606335649, 1621235376, 1621235360]",68873.56599999999
1,7561706484,1621235360,"[7561706484, 2079461087, 2079478386, 1746467355, 358534801, 1746467391, 1618534324, 358534790, 358534786, 1618534335, 358534779, 3983202530, 1618534351, 2079560833, 7536538855, 1618534397, 2079561745, 3084422780, 1621235365, 1621235361, 11265621004, 3980994062, 1621235338, 1621235360]",65286.541999999994
3,2079477076,1041877611,"[2079477076, 2079477072, 3531745624, 358538844, 358538849, 11265574602, 1252226431, 358538871, 10995319356, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",52572.43400000001
1,7544602800,1621235360,"[7544602800, 1849072560, 1849072215, 606335662, 3532107700, 606335661, 1212960042, 1621235226, 1621235237, 1621235259, 606335424, 1621235285, 606335603, 606335230, 1621235336, 1621235360]",24886.128000000004
1,7828778821,1621235360,"[7828778821, 2079559900, 2079560081, 2079561706, 2079561745, 3084422780, 1621235365, 1621235361, 11265621004, 3980994062, 1621235338, 1621235360]",35002.014
4,606294967,1213028936,"[606294967, 5706856371, 5448937784, 5448938137, 5448938287, 5706211480, 11411771798, 11411759127, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",45694.21299999997
10,3887390486,2027236069,"[3887390486, 2102631965, 2102631782, 2102631732, 2102631680, 2358141083, 6668656623, 6668656627, 6668656650, 6668656625, 1795744813, 3013904505, 11240092486, 4049458528, 1252091303, 11240092485, 3506537281, 3506537288, 3506537250, 3506537249, 3506537284, 1041877658, 1041877804, 1041877837, 1041877828, 2027236045, 2027236039, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",45426.954999999994
